,Frames,Angles,label
340,5.423728814,37.67020765,0
341,6.101694915,38.71594376,0
342,6.779661017,39.80687524,0
343,7.457627119,40.3628663,0
344,8.13559322,41.55005563,0
345,8.813559322,43.91560285,0
346,9.491525424,50.08952696,0
347,10.16949153,52.5236527,0
348,10.84745763,55.34082569,0
349,11.52542373,60.11135424,0
350,12.20338983,64.23722563,0
351,12.88135593,66.03530708,0
352,13.55932203,70.34962339,0
353,14.23728814,75.2447585,0
354,14.91525424,82.11552582,0
355,15.59322034,86.49964667,0
356,16.27118644,95.87824089,0
357,16.94915254,105.9894549,0
358,17.62711864,112.6396685,0
359,18.30508475,116.4755438,0
360,18.98305085,127.5194679,0
361,19.66101695,135.7145474,0
362,20.33898305,134.9414929,0
363,21.01694915,142.4223123,0
364,21.69491525,155.3312332,0
365,22.37288136,155.5529821,0
366,23.05084746,156.5479631,0
367,23.72881356,161.4267945,0
368,24.40677966,158.2608379,0
369,25.08474576,155.902237,0
370,25.76271186,149.280997,0
371,26.44067797,141.1682622,0
372,27.11864407,137.9220646,0
373,27.79661017,130.3758803,0
374,28.47457627,114.4522368,0
375,29.15254237,112.4556086,0
376,29.83050847,105.1002325,0
377,30.50847458,97.52697342,0
378,31.18644068,89.71326433,0
379,31.86440678,86.80930012,0
380,32.54237288,81.30683143,0
381,33.22033898,78.53557779,0
382,33.89830508,71.0739513,0
383,34.57627119,66.51598848,0
384,35.25423729,60.42255132,0
385,35.93220339,57.14654671,0
386,36.61016949,53.28312875,0
387,37.28813559,50.34614399,0
388,37.96610169,48.96349514,0
389,38.6440678,45.07092935,0
390,39.3220339,43.69394955,0
391,0,41.4408409,0
392,0.6666666667,40.71063562,0
393,1.333333333,39.89719766,0
394,2,40.1379789,0
395,2.666666667,39.54542243,0
396,3.333333333,39.0333085,0
397,4,38.76930462,0
398,4.666666667,39.28758962,0
399,5.333333333,39.44348185,0
400,6,40.01538042,0
401,6.666666667,40.61322688,0
402,7.333333333,41.32327969,0
403,8,42.89936633,0
404,8.666666667,46.41707426,0
405,9.333333333,50.89368611,0
406,10,56.14044618,0
407,10.66666667,59.1996401,0
408,11.33333333,61.58129975,0
409,12,65.37504636,0
410,12.66666667,70.2236064,0
411,13.33333333,73.37505569,0
412,14,78.08739444,0
413,14.66666667,83.48686389,0
414,15.33333333,87.57055886,0
415,16,96.33005107,0
416,16.66666667,106.6501322,0
417,17.33333333,123.6728966,0
418,18,129.6091916,0
419,18.66666667,136.9344192,0
420,19.33333333,141.8179362,0
421,20,148.5059618,0
422,20.66666667,157.5286417,0
423,21.33333333,162.9779715,0
424,22,175.6197364,0
425,22.66666667,179.1981271,0
426,23.33333333,177.9354064,0
427,24,173.377235,0
428,24.66666667,157.1966945,0
429,25.33333333,156.1329062,0
430,26,152.3162101,0
431,26.66666667,140.2518694,0
432,27.33333333,126.1657517,0
433,28,116.2625238,0
434,28.66666667,101.3153242,0
435,29.33333333,93.80932878,0
436,30,87.80570861,0
437,30.66666667,82.47327064,0
438,31.33333333,78.24477566,0
439,32,76.71796883,0
440,32.66666667,70.45142053,0
441,33.33333333,67.75378268,0
442,34,64.59036691,0
443,34.66666667,60.7678652,0
444,35.33333333,58.18695528,0
445,36,52.83812485,0
446,36.66666667,51.32975271,0
447,37.33333333,47.50830285,0
448,38,45.34108382,0
449,38.66666667,42.62635001,0
450,39.33333333,41.46782698,0
451,0,39.91099123,0
452,0.6666666667,38.61856576,0
453,1.333333333,38.73809407,0
454,2,39.4899852,0
455,2.666666667,39.14474645,0
456,3.333333333,40.1162589,0
457,4,40.60023245,0
458,4.666666667,40.5601085,0
459,5.333333333,42.05210185,0
460,6,42.17229611,0
461,6.666666667,45.19540955,0
462,7.333333333,47.92710273,0
463,8,53.3238401,0
464,8.666666667,57.52427666,0
465,9.333333333,59.32787007,0
466,10,63.23242285,0
467,10.66666667,67.54576927,0
468,11.33333333,76.400085,0
469,12,82.39288615,0
470,12.66666667,88.82049031,0
471,13.33333333,93.06974223,0
472,14,101.5584653,0
473,14.66666667,109.240741,0
474,15.33333333,119.1575951,0
475,16,132.375022,0
476,16.66666667,138.9644061,0
477,17.33333333,145.0256799,0
478,18,150.5755364,0
479,18.66666667,153.7034489,0
