,Frames,Angles
5727,31.2195122,185.7911521
5728,31.70731707,193.3991359
5729,32.19512195,208.2394431
5730,32.68292683,220.0384583
5731,33.17073171,230.1733935
5732,33.65853659,238.831232
5733,34.14634146,253.2277954
5734,34.63414634,263.9438022
5735,35.12195122,278.5823046
5736,35.6097561,295.1397486
5737,36.09756098,311.1867453
5738,36.58536585,324.8637484
5739,37.07317073,329.553807
5740,37.56097561,333.4106783
5741,38.04878049,337.1491003
5742,38.53658537,331.961599
5743,39.02439024,333.0746056
5744,39.51219512,327.8245124
5745,0,330.0973398
5746,0.459770115,327.6989735
5747,0.91954023,328.6492031
5748,1.379310345,328.9961494
5749,1.83908046,329.5266229
5750,2.298850575,330.416337
5751,2.75862069,332.1817223
5752,3.218390805,333.0683355
5753,3.67816092,333.1152726
5754,4.137931034,334.9616503
5755,4.597701149,335.3922937
5756,5.057471264,335.5839079
5757,5.517241379,334.9802284
5758,5.977011494,334.8122331
5759,6.436781609,333.5216688
5760,6.896551724,332.6365719
5761,7.356321839,332.2669631
5762,7.816091954,331.9653146
5763,8.275862069,334.1384349
5764,8.735632184,335.1027757
5765,9.195402299,334.1877489
5766,9.655172414,334.0508172
5767,10.11494253,332.465626
5768,10.57471264,330.5385154
5769,11.03448276,328.6302015
5770,11.49425287,324.6846335
5771,11.95402299,321.1785744
5772,12.4137931,313.1647545
5773,12.87356322,308.1693044
5774,13.33333333,304.8351475
5775,13.79310345,297.0935106
5776,14.25287356,287.2101722
5777,14.71264368,286.5280003
5778,15.17241379,275.0544299
5779,15.63218391,265.0611392
5780,16.09195402,252.4612023
5781,16.55172414,243.3182018
5782,17.01149425,237.6605102
5783,17.47126437,229.7718603
5784,17.93103448,224.3644815
5785,18.3908046,216.2706527
5786,18.85057471,207.7218787
5787,19.31034483,195.0775046
5788,19.77011494,186.799452
5789,20.22988506,179.2906425
5790,20.68965517,177.5819204
5791,21.14942529,188.2576154
5792,21.6091954,186.2898925
5793,22.06896552,159.5320527
5794,22.52873563,163.307754
5795,22.98850575,156.2430434
5796,23.44827586,157.2838276
5797,23.90804598,163.4518436
5798,24.36781609,164.7525575
5799,24.82758621,165.2319002
5800,25.28735632,165.9290986
5801,25.74712644,171.6598186
5802,26.20689655,175.3744033
5803,26.66666667,175.2035119
5804,27.12643678,175.0118842
5805,27.5862069,176.2073312
5806,28.04597701,177.9127475
5807,28.50574713,177.3391209
5808,28.96551724,178.2499949
5809,29.42528736,175.8250865
5810,29.88505747,171.3585799
5811,30.34482759,164.8320336
5812,30.8045977,165.7208052
5813,31.26436782,164.3929071
5814,31.72413793,98.06393239
5815,32.18390805,165.8471637
5816,32.64367816,171.2517831
5817,33.10344828,180.676324
5818,33.56321839,186.3689041
5819,34.02298851,198.9269719
5820,34.48275862,212.5968032
5821,34.94252874,232.7728269
5822,35.40229885,243.5578595
5823,35.86206897,252.2336751
5824,36.32183908,274.1850834
5825,36.7816092,292.6290667
5826,37.24137931,303.1170134
5827,37.70114943,321.3565965
5828,38.16091954,333.6042322
5829,38.62068966,335.9317284
5830,39.08045977,336.986897
5831,39.54022989,338.2522032
5832,0,328.2224666
5833,0.512820513,327.0516492
5834,1.025641026,325.2285624
5835,1.538461538,324.2007829
5836,2.051282051,319.2861886
5837,2.564102564,316.4340245
5838,3.076923077,306.814468
5839,3.58974359,301.8395495
5840,4.102564103,296.1714214
5841,4.615384615,284.6410649
5842,5.128205128,281.5725614
5843,5.641025641,269.7321826
5844,6.153846154,259.1297209
5845,6.666666667,246.6266635
5846,7.179487179,241.3173935
5847,7.692307692,232.6594184
5848,8.205128205,226.7058704
5849,8.717948718,219.1189236
5850,9.230769231,215.9255642
5851,9.743589744,209.8148399
5852,10.25641026,201.7402995
5853,10.76923077,194.4774042
5854,11.28205128,187.8153743
5855,11.79487179,181.2720531
5856,12.30769231,170.9327313
5857,12.82051282,167.8396118
5858,13.33333333,166.2116499
5859,13.84615385,168.0188906
5860,14.35897436,156.9003262
5861,14.87179487,155.2403716
5862,15.38461538,152.9451822
5863,15.8974359,151.2280726
5864,16.41025641,152.3960896
5865,16.92307692,153.0080473
5866,17.43589744,155.5484405
5867,17.94871795,157.4736796
5868,18.46153846,156.5456754
5869,18.97435897,153.9338931
5870,19.48717949,154.2848282
5871,20,152.8491497
5872,20.51282051,152.8762793
5873,21.02564103,153.8505374
5874,21.53846154,154.6425662
5875,22.05128205,154.9210466
5876,22.56410256,152.2672996
5877,23.07692308,155.4875972
5878,23.58974359,156.5120436
5879,24.1025641,157.9927466
5880,24.61538462,160.6361118
5881,25.12820513,155.7060266
5882,25.64102564,159.112925
5883,26.15384615,164.4864807
5884,26.66666667,168.070199
5885,27.17948718,170.6120129
5886,27.69230769,177.7570738
5887,28.20512821,185.3994817
5888,28.71794872,190.9294488
5889,29.23076923,206.3096141
5890,29.74358974,216.4287306
5891,30.25641026,224.4777261
5892,30.76923077,232.9646459
5893,31.28205128,241.7019605
5894,31.79487179,249.0552329
5895,32.30769231,269.8980196
5896,32.82051282,272.1817753
5897,33.33333333,287.9421363
5898,33.84615385,297.994194
5899,34.35897436,306.0561804
5900,34.87179487,318.0523695
5901,35.38461538,322.692117
5902,35.8974359,326.3046861
5903,36.41025641,337.3958478
5904,36.92307692,334.6766675
5905,37.43589744,336.9791516
5906,37.94871795,339.1482284
5907,38.46153846,340.6782864
5908,38.97435897,339.8740453
5909,39.48717949,339.0103132
5910,0,339.4504916
5911,0.444444444,339.827682
5912,0.888888889,337.9083032
5913,1.333333333,340.3979618
5914,1.777777778,339.8383917
5915,2.222222222,338.0852461
5916,2.666666667,339.8226549
5917,3.111111111,338.5835903
5918,3.555555556,338.2557549
5919,4,337.4497653
5920,4.444444444,338.8803074
5921,4.888888889,338.5911172
5922,5.333333333,341.5405568
5923,5.777777778,338.8214448
5924,6.222222222,340.4942948
5925,6.666666667,338.0532671
5926,7.111111111,338.1583428
5927,7.555555556,337.952153
5928,8,336.4970222
5929,8.444444444,335.5347441
5930,8.888888889,337.2109545
5931,9.333333333,336.4787446
5932,9.777777778,335.3509847
5933,10.22222222,336.1204329
5934,10.66666667,333.1777551
5935,11.11111111,328.4781888
5936,11.55555556,319.9690572
5937,12,318.2378228
5938,12.44444444,311.6112143
5939,12.88888889,305.203527
5940,13.33333333,293.809419
5941,13.77777778,292.8560612
5942,14.22222222,274.3587478
5943,14.66666667,259.1275353
5944,15.11111111,249.377891
5945,15.55555556,242.8544047
5946,16,235.561074
5947,16.44444444,226.5487487
5948,16.88888889,216.0989691
5949,17.33333333,209.7368118
5950,17.77777778,202.2616888
5951,18.22222222,198.2098021
5952,18.66666667,193.0475178
5953,19.11111111,182.3737353
5954,19.55555556,176.2445147
5955,20,174.3931783
5956,20.44444444,170.4135549
5957,20.88888889,162.8244771
5958,21.33333333,160.7682623
5959,21.77777778,162.3925633
5960,22.22222222,162.9098818
5961,22.66666667,166.5773382
5962,23.11111111,163.867447
5963,23.55555556,166.3015352
5964,24,170.9769909
5965,24.44444444,179.6830232
5966,24.88888889,176.8661986
5967,25.33333333,179.1613607
5968,25.77777778,178.1049217
5969,26.22222222,176.7697563
5970,26.66666667,177.3892818
5971,27.11111111,174.2955886
5972,27.55555556,170.4257127
5973,28,169.833344
5974,28.44444444,165.5643119
5975,28.88888889,170.7823032
5976,29.33333333,166.1110548
5977,29.77777778,175.654523
5978,30.22222222,181.6871373
5979,30.66666667,180.5391738
5980,31.11111111,188.8779878
5981,31.55555556,194.6020142
5982,32,204.1429415
5983,32.44444444,215.4567674
5984,32.88888889,222.9037226
5985,33.33333333,229.7372176
5986,33.77777778,241.4343264
5987,34.22222222,248.7545953
5988,34.66666667,264.6056748
5989,35.11111111,279.4620466
5990,35.55555556,297.7449057
5991,36,307.4477768
5992,36.44444444,310.5954149
5993,36.88888889,312.9516252
5994,37.33333333,321.6735446
5995,37.77777778,320.0624942
5996,38.22222222,324.5232771
5997,38.66666667,328.7233107
5998,39.11111111,330.97088
5999,39.55555556,331.8623837
6000,0,337.4542732
6001,0.49382716,344.5688714
6002,0.987654321,343.7879623
6003,1.481481481,343.8573297
6004,1.975308642,344.1056343
6005,2.469135802,343.1395178
6006,2.962962963,343.2878558
6007,3.456790123,343.1704039
6008,3.950617284,341.8143381
6009,4.444444444,338.2120554
6010,4.938271605,338.0577477
6011,5.432098765,332.8121078
6012,5.925925926,331.0245244
6013,6.419753086,325.6384421
6014,6.913580247,322.2362702
6015,7.407407407,320.7511822
6016,7.901234568,313.9119772
6017,8.395061728,310.8242399
6018,8.888888889,307.1427816
6019,9.382716049,297.1205308
6020,9.87654321,285.2620247
6021,10.37037037,275.0110719
6022,10.86419753,263.1082378
6023,11.35802469,251.6086581
6024,11.85185185,241.8249585
6025,12.34567901,229.4729439
6026,12.83950617,221.5708795
6027,13.33333333,213.5419648
6028,13.82716049,204.7169779
6029,14.32098765,197.8250165
6030,14.81481481,190.9653483
6031,15.30864198,185.5347195
6032,15.80246914,181.0028616
6033,16.2962963,173.0083984
6034,16.79012346,169.4161014
6035,17.28395062,170.2674162
6036,17.77777778,84.82434151
6037,18.27160494,160.4643462
6038,18.7654321,165.6857253
6039,19.25925926,166.9278362
6040,19.75308642,165.1767396
6041,20.24691358,160.1681346
6042,20.74074074,164.7425581
6043,21.2345679,164.597403
6044,21.72839506,166.9948267
6045,22.22222222,171.7446495
6046,22.71604938,170.7108594
6047,23.20987654,172.7843136
6048,23.7037037,170.9845314
6049,24.19753086,171.3273796
6050,24.69135802,174.1120477
6051,25.18518519,176.262082
6052,25.67901235,174.5333065
6053,26.17283951,172.3919875
6054,26.66666667,174.6234923
6055,27.16049383,171.2518923
6056,27.65432099,168.8383221
6057,28.14814815,167.465618
6058,28.64197531,164.7266028
6059,29.13580247,166.8126519
6060,29.62962963,168.9100117
6061,30.12345679,171.8690136
6062,30.61728395,175.2940529
6063,31.11111111,181.1259143
6064,31.60493827,185.6652307
6065,32.09876543,192.9534797
6066,32.59259259,199.5819051
6067,33.08641975,214.8154672
6068,33.58024691,225.9859684
6069,34.07407407,231.77551
6070,34.56790123,241.1516931
6071,35.0617284,248.6394383
6072,35.55555556,269.1974881
6073,36.04938272,287.1565006
6074,36.54320988,300.556157
6075,37.03703704,313.1875946
6076,37.5308642,320.6881669
6077,38.02469136,322.487184
6078,38.51851852,324.8546779
6079,39.01234568,327.7059677
6080,39.50617284,329.5587794
6081,0,335.2903873
6082,0.470588235,332.0666473
6083,0.941176471,331.0925667
6084,1.411764706,337.3862718
6085,1.882352941,338.8162402
6086,2.352941176,335.0300751
6087,2.823529412,332.5863837
6088,3.294117647,334.2725389
6089,3.764705882,332.7027292
6090,4.235294118,330.4323606
6091,4.705882353,329.699536
6092,5.176470588,331.5811984
6093,5.647058824,328.3550132
6094,6.117647059,326.6821496
6095,6.588235294,325.9456503
6096,7.058823529,326.416387
6097,7.529411765,323.0966145
6098,8,324.4189938
6099,8.470588235,322.6078052
6100,8.941176471,319.3372374
6101,9.411764706,316.8398607
6102,9.882352941,306.2702796
6103,10.35294118,305.5201199
6104,10.82352941,298.8849326
6105,11.29411765,289.8967998
6106,11.76470588,276.3664
6107,12.23529412,263.7969668
6108,12.70588235,251.5059594
6109,13.17647059,242.1196129
6110,13.64705882,233.3040517
6111,14.11764706,224.4415807
6112,14.58823529,217.5014801
6113,15.05882353,210.3651892
6114,15.52941176,204.0312269
6115,16,192.4114905
6116,16.47058824,189.1153505
6117,16.94117647,179.9861743
6118,17.41176471,171.2117308
6119,17.88235294,174.7559433
6120,18.35294118,169.7816805
6121,18.82352941,162.5709132
6122,19.29411765,163.6301935
6123,19.76470588,180.3159632
6124,20.23529412,151.8491554
6125,20.70588235,148.7175137
6126,21.17647059,151.3854129
6127,21.64705882,153.0116263
6128,22.11764706,153.2399458
6129,22.58823529,154.497493
6130,23.05882353,154.6463364
6131,23.52941176,155.92462
6132,24,159.8407773
6133,24.47058824,162.5385927
6134,24.94117647,162.9822271
6135,25.41176471,166.6023913
6136,25.88235294,166.2023608
6137,26.35294118,166.8846967
6138,26.82352941,165.0614187
6139,27.29411765,163.6109324
6140,27.76470588,163.2625381
6141,28.23529412,159.538719
6142,28.70588235,156.886256
6143,29.17647059,156.0783266
6144,29.64705882,158.957989
6145,30.11764706,161.9639825
6146,30.58823529,162.1492446
6147,31.05882353,176.5321203
6148,31.52941176,179.3780416
6149,32,181.2895657
6150,32.47058824,194.0672923
6151,32.94117647,212.109319
6152,33.41176471,224.1749848
6153,33.88235294,230.366961
6154,34.35294118,241.7287622
6155,34.82352941,256.5506278
6156,35.29411765,285.5523214
6157,35.76470588,301.6956784
6158,36.23529412,321.6549255
6159,36.70588235,334.3491189
6160,37.17647059,339.0099581
6161,37.64705882,343.3457075
6162,38.11764706,345.2664933
6163,38.58823529,343.8670149
6164,39.05882353,337.5733917
6165,39.52941176,337.0785855
6166,0,337.0138626
6167,0.519480519,336.9231713
6168,1.038961039,337.1187333
6169,1.558441558,341.7907193
6170,2.077922078,343.2756707
6171,2.597402597,341.475028
6172,3.116883117,342.2570846
6173,3.636363636,340.019542
6174,4.155844156,342.1154128
6175,4.675324675,339.0814701
6176,5.194805195,339.5409916
6177,5.714285714,341.1677514
6178,6.233766234,338.7983861
6179,6.753246753,336.3284121
6180,7.272727273,332.6996556
6181,7.792207792,331.8941577
6182,8.311688312,329.7998305
6183,8.831168831,326.6592685
6184,9.350649351,318.8563511
6185,9.87012987,308.7566733
6186,10.38961039,304.6999234
6187,10.90909091,297.3306957
6188,11.42857143,283.3454599
6189,11.94805195,270.2683798
6190,12.46753247,259.1070584
6191,12.98701299,248.2544342
6192,13.50649351,236.7380522
6193,14.02597403,226.7454308
6194,14.54545455,220.5300406
6195,15.06493506,212.5585542
6196,15.58441558,204.4324869
6197,16.1038961,198.7004282
6198,16.62337662,190.2630955
6199,17.14285714,186.7170799
6200,17.66233766,199.060024
6201,18.18181818,177.0394395
6202,18.7012987,172.5114339
6203,19.22077922,169.8256396
6204,19.74025974,161.5190913
6205,20.25974026,162.4653458
6206,20.77922078,165.2456426
6207,21.2987013,166.4716615
6208,21.81818182,165.7176086
6209,22.33766234,166.1948476
6210,22.85714286,169.2312219
6211,23.37662338,171.7154163
6212,23.8961039,173.9406919
6213,24.41558442,174.3011893
6214,24.93506494,175.4460383
6215,25.45454545,174.7021761
6216,25.97402597,173.1155231
6217,26.49350649,173.7429989
6218,27.01298701,172.5400114
6219,27.53246753,169.2414398
6220,28.05194805,170.2005896
6221,28.57142857,167.1511834
6222,29.09090909,165.6334334
6223,29.61038961,165.7490821
6224,30.12987013,163.8870906
6225,30.64935065,169.1627014
6226,31.16883117,169.9324637
6227,31.68831169,178.5273825
6228,32.20779221,194.3556629
6229,32.72727273,188.3643576
6230,33.24675325,191.3505709
6231,33.76623377,206.4117937
6232,34.28571429,216.3732422
6233,34.80519481,225.6223565
6234,35.32467532,238.6773615
6235,35.84415584,250.2886011
6236,36.36363636,265.2961933
6237,36.88311688,275.1718682
6238,37.4025974,288.9757078
6239,37.92207792,298.0150397
6240,38.44155844,309.9636087
6241,38.96103896,324.8576968
6242,39.48051948,329.290271
6243,0,335.9217836
6244,0.425531915,341.6003893
6245,0.85106383,341.996308
6246,1.276595745,340.3415991
6247,1.70212766,341.5124711
6248,2.127659574,342.248424
6249,2.553191489,342.2103252
6250,2.978723404,341.3765093
6251,3.404255319,344.5760431
6252,3.829787234,339.7744611
6253,4.255319149,338.8403645
6254,4.680851064,341.1284369
6255,5.106382979,341.3997183
6256,5.531914894,342.0158833
6257,5.957446809,342.6262564
6258,6.382978723,339.9251078
6259,6.808510638,338.1562937
6260,7.234042553,336.2385268
6261,7.659574468,333.5676906
6262,8.085106383,331.0499463
6263,8.510638298,330.1321192
6264,8.936170213,326.706711
6265,9.361702128,322.2768825
6266,9.787234043,315.062222
6267,10.21276596,311.7540882
6268,10.63829787,307.2810383
6269,11.06382979,303.5868622
6270,11.4893617,289.145438
6271,11.91489362,284.7647323
6272,12.34042553,276.4139381
6273,12.76595745,266.5367605
6274,13.19148936,258.0795247
6275,13.61702128,247.9128154
6276,14.04255319,239.6600345
6277,14.46808511,223.8518348
6278,14.89361702,221.8287328
6279,15.31914894,213.0216956
6280,15.74468085,201.9860497
6281,16.17021277,189.8777089
6282,16.59574468,187.6648369
6283,17.0212766,182.8417945
6284,17.44680851,179.7179938
6285,17.87234043,198.5094834
6286,18.29787234,175.676243
6287,18.72340426,171.5596607
6288,19.14893617,167.8426444
6289,19.57446809,160.2359447
6290,20,160.7723604
6291,20.42553191,158.9624423
6292,20.85106383,160.9908445
6293,21.27659574,159.4370311
6294,21.70212766,158.8840317
6295,22.12765957,159.208575
6296,22.55319149,159.6713339
6297,22.9787234,161.9260887
6298,23.40425532,162.1445181
6299,23.82978723,164.5914197
6300,24.25531915,163.9388361
6301,24.68085106,163.5746778
6302,25.10638298,163.5636675
6303,25.53191489,164.7926644
6304,25.95744681,164.5133097
6305,26.38297872,163.2384412
6306,26.80851064,162.6007747
6307,27.23404255,163.3270697
6308,27.65957447,163.0863739
6309,28.08510638,165.4745905
6310,28.5106383,163.4039503
6311,28.93617021,160.4617781
6312,29.36170213,158.7406524
6313,29.78723404,172.5583982
6314,30.21276596,176.0372595
6315,30.63829787,181.1689172
6316,31.06382979,183.3211371
6317,31.4893617,189.5068023
6318,31.91489362,206.0331827
6319,32.34042553,219.3747551
6320,32.76595745,229.8583305
6321,33.19148936,238.4570196
6322,33.61702128,250.0398183
6323,34.04255319,264.0298489
6324,34.46808511,281.5068003
6325,34.89361702,305.8212356
6326,35.31914894,316.6039869
6327,35.74468085,330.9851142
6328,36.17021277,338.4789518
6329,36.59574468,343.6014844
6330,37.0212766,342.1239916
6331,37.44680851,345.5924026
6332,37.87234043,345.8232357
6333,38.29787234,343.600897
6334,38.72340426,344.7842683
6335,39.14893617,342.0841169
6336,39.57446809,342.6789581
6337,0,317.067224
6338,0.519480519,318.3001142
6339,1.038961039,318.1373781
6340,1.558441558,316.745727
6341,2.077922078,311.532995
6342,2.597402597,307.2105371
6343,3.116883117,301.9020321
6344,3.636363636,293.6641546
6345,4.155844156,285.0612171
6346,4.675324675,283.5026909
6347,5.194805195,271.7808432
6348,5.714285714,263.196279
6349,6.233766234,256.4148437
6350,6.753246753,248.808745
6351,7.272727273,241.3465721
6352,7.792207792,234.0295817
6353,8.311688312,227.5405195
6354,8.831168831,220.8633266
6355,9.350649351,217.2622596
6356,9.87012987,210.6233977
6357,10.38961039,206.4944663
6358,10.90909091,198.5573221
6359,11.42857143,196.6109914
6360,11.94805195,190.1194976
6361,12.46753247,187.2054111
6362,12.98701299,186.8371546
6363,13.50649351,184.5163383
6364,14.02597403,177.1790212
6365,14.54545455,174.4467816
6366,15.06493506,170.201218
6367,15.58441558,183.1110132
6368,16.1038961,186.8180027
6369,16.62337662,177.7409819
6370,17.14285714,161.1891659
6371,17.66233766,181.6784493
6372,18.18181818,159.1939857
6373,18.7012987,158.4096614
6374,19.22077922,156.9801301
6375,19.74025974,158.4325562
6376,20.25974026,158.3874496
6377,20.77922078,158.1253069
6378,21.2987013,156.9013097
6379,21.81818182,154.839822
6380,22.33766234,155.0509568
6381,22.85714286,158.4567077
6382,23.37662338,161.1971435
6383,23.8961039,161.4181958
6384,24.41558442,162.482913
6385,24.93506494,162.7140466
6386,25.45454545,163.6204127
6387,25.97402597,166.0750188
6388,26.49350649,163.9411037
6389,27.01298701,164.0256068
6390,27.53246753,163.8696053
6391,28.05194805,159.5419428
6392,28.57142857,156.9126205
6393,29.09090909,180.7533139
6394,29.61038961,167.2147588
6395,30.12987013,167.7848064
6396,30.64935065,174.2681039
6397,31.16883117,191.5821417
6398,31.68831169,200.9853177
6399,32.20779221,209.1908338
6400,32.72727273,224.5897958
6401,33.24675325,240.9262423
6402,33.76623377,257.8217807
6403,34.28571429,267.111357
6404,34.80519481,277.8228559
6405,35.32467532,285.6603613
6406,35.84415584,289.1258764
6407,36.36363636,299.8430852
6408,36.88311688,303.4716505
6409,37.4025974,301.3918579
6410,37.92207792,298.1303333
6411,38.44155844,290.7873062
6412,38.96103896,286.2205325
6413,39.48051948,281.0671001
6414,0,278.8552253
6415,0.8,277.2063766
6416,1.6,274.1920502
6417,2.4,272.8878529
6418,3.2,264.077469
6419,4,258.0951795
6420,4.8,253.3031734
6421,5.6,239.7604929
6422,6.4,228.4250017
6423,7.2,217.8212969
6424,8,207.2267173
6425,8.8,198.7539222
6426,9.6,191.6310458
6427,10.4,179.230127
6428,11.2,167.8889531
6429,12,172.7469934
6430,12.8,168.9227159
6431,13.6,158.6316699
6432,14.4,160.7514874
6433,15.2,164.356953
6434,16,166.6041672
6435,16.8,171.0042024
6436,17.6,171.8724014
6437,18.4,172.4663546
6438,19.2,174.3837253
6439,20,174.4736106
6440,20.8,176.2933916
6441,21.6,173.394468
6442,22.4,171.066521
6443,23.2,169.333702
6444,24,165.0321035
6445,24.8,164.1691774
6446,25.6,164.2343921
6447,26.4,185.9785179
6448,27.2,177.5899527
6449,28,187.7984354
6450,28.8,203.2767642
6451,29.6,222.0489108
6452,30.4,233.4796695
6453,31.2,251.2223836
6454,32,264.5418809
6455,32.8,274.5762894
6456,33.6,287.2502381
6457,34.4,295.6257029
6458,35.2,301.3188159
6459,36,310.1169601
6460,36.8,309.380898
6461,37.6,310.1055537
6462,38.4,310.0307905
6463,39.2,306.5012492
6464,0,303.4356008
6465,0.8,302.1010501
6466,1.6,298.7473453
6467,2.4,296.6899967
6468,3.2,294.369276
6469,4,285.237477
6470,4.8,281.853009
6471,5.6,272.4982863
6472,6.4,262.6017383
6473,7.2,252.8380375
6474,8,239.2145969
6475,8.8,219.5534875
6476,9.6,209.0025118
6477,10.4,194.6264663
6478,11.2,182.5365123
6479,12,170.3197901
6480,12.8,162.6317565
6481,13.6,183.2669874
6482,14.4,163.6163419
6483,15.2,169.5632783
6484,16,166.8792052
6485,16.8,173.0510461
6486,17.6,178.5984438
6487,18.4,182.8890594
6488,19.2,186.0355363
6489,20,186.2850021
6490,20.8,186.9432138
6491,21.6,186.0443062
6492,22.4,185.7019772
6493,23.2,186.8154346
6494,24,174.1341229
6495,24.8,176.2960417
6496,25.6,175.0400245
6497,26.4,167.0674726
6498,27.2,171.1230477
6499,28,177.4353719
6500,28.8,191.4376149
6501,29.6,206.2524318
6502,30.4,215.5773612
6503,31.2,232.7858589
6504,32,252.3873407
6505,32.8,272.1611345
6506,33.6,285.2781303
6507,34.4,300.1965202
6508,35.2,313.0274403
6509,36,324.5584935
6510,36.8,340.2814114
6511,37.6,341.314218
6512,38.4,343.5508591
6513,39.2,336.7403818
6514,0,334.8241449
6515,0.816326531,331.7612559
6516,1.632653061,328.1126371
6517,2.448979592,318.2097508
6518,3.265306122,313.8904484
6519,4.081632653,304.2245286
6520,4.897959184,294.16937
6521,5.714285714,291.0750211
6522,6.530612245,276.598722
6523,7.346938776,260.2906755
6524,8.163265306,248.5015231
6525,8.979591837,233.2626607
6526,9.795918367,217.2463862
6527,10.6122449,198.1712525
6528,11.42857143,185.5904811
6529,12.24489796,177.5317049
6530,13.06122449,164.547324
6531,13.87755102,83.28362159
6532,14.69387755,155.9420233
6533,15.51020408,161.9030573
6534,16.32653061,164.5208775
6535,17.14285714,171.3833325
6536,17.95918367,178.8996278
6537,18.7755102,179.6868481
6538,19.59183673,180.9842835
6539,20.40816327,179.6396379
6540,21.2244898,180.3811232
6541,22.04081633,176.3014785
6542,22.85714286,171.4791464
6543,23.67346939,166.191897
6544,24.48979592,163.6216421
6545,25.30612245,162.7119156
6546,26.12244898,169.0397307
6547,26.93877551,177.4299077
6548,27.75510204,188.6237408
6549,28.57142857,201.9234579
6550,29.3877551,223.3810162
6551,30.20408163,239.275003
6552,31.02040816,252.2728257
6553,31.83673469,276.7576059
6554,32.65306122,291.3150749
6555,33.46938776,303.989857
6556,34.28571429,320.5993607
6557,35.10204082,331.024538
6558,35.91836735,335.9114701
6559,36.73469388,339.0981495
6560,37.55102041,336.9897247
6561,38.36734694,333.0786901
6562,39.18367347,328.7461372
6563,0,323.2011574
6564,0.769230769,319.1287254
6565,1.538461538,317.8210037
6566,2.307692308,308.9430145
6567,3.076923077,295.8438319
6568,3.846153846,286.653143
6569,4.615384615,272.6225684
6570,5.384615385,257.8027654
6571,6.153846154,245.4246868
6572,6.923076923,228.1058952
6573,7.692307692,219.7484484
6574,8.461538462,211.7712246
6575,9.230769231,193.6199423
6576,10,183.936865
6577,10.76923077,175.5145314
6578,11.53846154,167.5945993
6579,12.30769231,162.2471622
6580,13.07692308,160.0606001
6581,13.84615385,157.6901146
6582,14.61538462,151.1701526
6583,15.38461538,151.8191572
6584,16.15384615,149.9601163
6585,16.92307692,151.7908256
6586,17.69230769,154.4179896
6587,18.46153846,155.3993238
6588,19.23076923,159.3944654
6589,20,158.6662033
6590,20.76923077,158.3176997
6591,21.53846154,158.2022149
6592,22.30769231,162.3028146
6593,23.07692308,162.6135062
6594,23.84615385,165.6976372
6595,24.61538462,171.1746292
6596,25.38461538,177.4689491
6597,26.15384615,186.8780538
6598,26.92307692,203.7007551
6599,27.69230769,217.7589509
6600,28.46153846,227.4272203
6601,29.23076923,242.9779764
6602,30,258.8599421
6603,30.76923077,275.8476061
6604,31.53846154,289.2612644
6605,32.30769231,298.3926399
6606,33.07692308,310.8650298
6607,33.84615385,319.9225026
6608,34.61538462,327.1426956
6609,35.38461538,325.377119
6610,36.15384615,327.3861372
6611,36.92307692,327.2058066
6612,37.69230769,327.1006626
6613,38.46153846,320.7830518
6614,39.23076923,320.8735382
6615,0,324.1539005
6616,0.625,322.9343292
6617,1.25,314.2848645
6618,1.875,310.2515968
6619,2.5,298.07158
6620,3.125,289.165792
6621,3.75,273.0148808
6622,4.375,259.6270816
6623,5,251.1939564
6624,5.625,239.0688406
6625,6.25,231.9889124
6626,6.875,228.1386255
6627,7.5,218.5322923
6628,8.125,212.5400853
6629,8.75,204.7922466
6630,9.375,187.919521
6631,10,187.104297
6632,10.625,178.8500133
6633,11.25,169.2826668
6634,11.875,166.9275903
6635,12.5,167.3871801
6636,13.125,165.3464288
6637,13.75,160.4812304
6638,14.375,164.0014007
6639,15,163.0880678
6640,15.625,154.8987802
6641,16.25,156.9361437
6642,16.875,157.0302091
6643,17.5,158.9727968
6644,18.125,155.500274
6645,18.75,159.1399999
6646,19.375,160.0943958
6647,20,160.1749648
6648,20.625,161.3305235
6649,21.25,162.1505833
6650,21.875,161.3468067
6651,22.5,159.9035604
6652,23.125,160.9147835
6653,23.75,156.502454
6654,24.375,157.8257075
6655,25,158.9431265
6656,25.625,159.9242422
6657,26.25,165.0291802
6658,26.875,169.9860397
6659,27.5,174.4707693
6660,28.125,178.0353903
6661,28.75,187.4856401
6662,29.375,201.5327164
6663,30,215.2524081
6664,30.625,220.7981939
6665,31.25,229.6273062
6666,31.875,237.5078145
6667,32.5,242.7591918
6668,33.125,261.4600995
6669,33.75,274.1606177
6670,34.375,297.8178385
6671,35,310.5293123
6672,35.625,312.8733923
6673,36.25,326.011507
6674,36.875,327.9405437
6675,37.5,330.1713244
6676,38.125,329.4519553
6677,38.75,328.3827165
6678,39.375,329.2933583
6679,0,318.9266474
6680,0.816326531,319.3163097
6681,1.632653061,309.0370662
6682,2.448979592,298.3230812
6683,3.265306122,290.2494152
6684,4.081632653,279.9323051
6685,4.897959184,267.3180386
6686,5.714285714,256.7423103
6687,6.530612245,244.4197747
6688,7.346938776,231.4914561
6689,8.163265306,216.7470721
6690,8.979591837,213.6143375
6691,9.795918367,197.7856473
6692,10.6122449,185.5906997
6693,11.42857143,176.9884316
6694,12.24489796,170.7861827
6695,13.06122449,165.6198003
6696,13.87755102,157.8239317
6697,14.69387755,156.9785182
6698,15.51020408,150.997103
